"gvl_code","name"
"11451","vienna2day"
"11452","Godfather Music"
"11455","Spion Music"
"11458","editionnürnberg"
"11461","Colour The World Music"
"11466","Doppeltsofett.Music"
"11467","Time for Music"
"11470","D-Phunk Musik"
"11475","Defiance Records"
"11474","Combination Records"
"11478","MM Audio"
"11481","Mele Music"
"11482","Nothing to Loose Records"
"11484","Respiro Music"
"11486","Asap Audio"
"11491","Amazing Records"
"11498","Lecker Records"
"11504","Transport Music"
"11517","Terzetto Produktion"
"11523","Popland Records"
"11524","S:alt"
"11525","Stereoblue"
"11529","Velocity Sounds Records"
"11530","Tommy Ton Records"
"11536","Zoom!"
"11542","Sony Music Special Products"
"11543","Sender Records (Eramina)"
"11545","WMFRec"
"11547","Séparé Recordings"
"11548","Comfort Records"
"11550","Riteroad Music"
"11552","Matador"
"11555","Luny Music"
"11556","Media Records, (Anima Recordings, UMM)"
"11559","Music 4 Stars"
"11560","A1/A2"
"11565","Moon Harbour Recordings"
"11574","Rough Mix Recordings"
"11580","HPM Musik"
"11582","Wonder"
"11583","Dinner Music"
"11588","CoraZong Records"
"11591","Mantra Recordings"
"11602","Diggler Records"
"11603","The Spot Records"
"11604","SMT Records"
"11605","Vandit Records"
"11607","SwissPan"
"11610","Artists & Facts"
"11611","Revolution Entertainment"
"11615","Linn"
"11616","Klein Records"
"11617","Clubware Records"
"11619","Medium, Midijum Records"
"11622","Cheyenne Records"
"11633","Open Mind Music"
"11637","Music & Arts"
"11639","Proof!"
"11641","Clubtic"
"11645","Death Row Records"
"11648","TausendGroove Records"
"11652","Keplar"
"11653","jb music"
"11656","TP Music"
"11659","LAGOline Music"
"11662","Acousence Records"
"11663","Echoes of Swing Productions"
"11668","Grams Music Production"
"11673","Iris Music"
"11676","Dropout"
"11677","Tomarc Music"
"11679","Terminal M"
"11680","Acapulco Records"
"11681","Gordon Records"
"11683","Ministry of Sound, (Badabing, Modernsoul)"
"11685","Quinton Records"
"11688","Starpatrol"
"11691","p&m records"
"11692","Hedonism, (m>1)"
"11693","Riot Rock Records"
"11694","Southern Fried Records"
"11695","Fresh Music"
"11696","Meck Music"
"11699","Dance Wax Berlin"
"11701","Prince Records"
"11702","Persephone"
"11704","Mamadisc"
"11705","Everlasting Records"
"11706","Trapped"
"11708","JazzSick Records"
"11709","Stino"
"11710","Music Mafia"
"11715","Naidoo Records"
"11716","Visible Noise"
"11717","Music Town"
"11721","Magic Trees Music"
"11723","it sounds"
"11731","Breydina Music"
"11735","LET Music"
"11739","Italo Music"
"11740","Beats Beyond"
"11741","Hoppla!Music"
"11743","Just Music"
"11745","Ignite"
"11747","Who Did That Music?"
"11749","Bad Land Records"
"11751","Schlosspark Records"
"11753","Bpitch Control"
"11758","MOFA Schallplatten"
"11759","Dorian Gray"
"11760","Carolath Records"
"11763","Familystyle Records"
"11765","Crater Entertainment"
"11767","Megakult Records"
"11768","Nimad Music"
"11769","Siegel Music Classic"
"11770","Siegel Music International"
"11775","Jukejoint Records"
"11778","Berlin Concert Music"
"11781","MG.ART"
"11782","Secret Life Recordings"
"11784","Peacelounge Recordings, Beatscience, Local Media, Tonwert"
"11785","HP Music"
"11792","Sommerbriese"
"11794","Skinfire Records"
"11812","Repo Records"
"11813","Destiny Records"
"11814","Hitplanet Music"
"11816","Tatsu Recordings"
"11821","Stepp Forward"
"11828","India Records"
"11829","Next Music, (Distance)"
"11831","AGR Television Records"
"11839","H & H Music"
"11850","Music for Life"
"11851","CS Music"
"11857","Top10 Music"
"11859","SMH Music"
"11861","Parodise Records"
"11863","Stoned Asia Music"
"11869","Akasa Records"
"11870","Concentus Records"
"11891","Silly Spider Music, (Fittipaldi Records, Ssoum Records)"
"11895","96° Recordings"
"11898","Nanopop"
"11901","Super M Records"
"11904","Liquid Lounge"
"11906","Delicious Records"
"11909","Ultramar Music"
"11910","Music 4 Masses"
"11917","Tantrix Music"
"11919","Artists & Acts"
"11924","Bandworm Records"
"11925","Ara Records"
"11930","Dance Wax"
"11932","InMotion Records"
"11933","Lübbe Audio"
"11936","Montana"
"11937","Pirate Records"
"11940","Multi Kulti"
"11945","Rough Trade"
"11946","AE Ton"
"11947","WPM-Music"
"11948","1st Decade Records, Una Music"
"11951","Brickhouse Music"
"11952","Coates Cat Records"
"11955","Disky Communications"
"11957","Pure Gold"
"11958","Balance & Harmony"
"11959","Theo's Music Box"
"11963","Universum Records"
"11968","RCA LOCAL"
"11972","Minaton Music"
"11977","Decadance Records"
"11982","Avie Records"
"11985","Badabing"
"11986","FPR Music"
"11987","E-Klageto"
"11988","Lido., Eichborn"
"11993","Titty Twister"
"11995","perc.pro"
"11997","Maneva Music"
"11999","Lyrics and Music"
"12000","Edition Berliner Musenkinder"
"12005","a|l|l"
"12008","Pussy Empire Recordings"
"12010","Intergroove"
"12011","Flowfish Records"
"12012","Kompakt"
"12013","DdM Records"
"12014","Syborgmusic"
"12016","Blacksmith Music"
"12017","Parasol Phonothèque"
"12018","SeeHear Recordings"
"12021","Auris Subtilis"
"12022","Brothers in Music"
"12024","Underscan Records"
"12028","Silberblick-Musik"
"12029","Genuin"
"12033","Converge"
"12044","Auric Enterprises"
"12048","MTA Music"
"12049","Strange Little Records"
"12054","WerWie Records"
"12055","GerthMusic"
"12057","Kalinkaland Records"
"12059","Remedy Records"
"12061","WMW-Musik"
"12067","Torchiani Records"
"12069","exacta.udio"
"12074","Fashion Music"
"12077","Twin Vision Audio Books"
"12078","Passion Play Music"
"12079","Claris Records"
"12084","Sage Music"
"12085","Estereo:"
"12086","Menthel Music"
"12088","NDH Records"
"12090","Konsum Records"
"12094","Harlekin-Music"
"12101","Here2Hear"
"12103","Edition Niehler Werft"
"12106","Relish"
"12110","Akropolis"
"12111","Krautopia"
"12113","A1 Records"
"12123","WombatStar, (Zeit Musik, Zoom!)"
"12124","Cent Music"
"12126","Euro Records"
"12127","Prosecco Records"
"12129","B&3"
"12130","FP"
"12150","Dôme"
"12161","Typisch Platt"
"12162","Ankh Records"
"12172","Tone Temple"
"12180","Bigroom Records"
"12190","G-Nasty"
"12192","Sea of Music"
"12194","Locomotive Records, (Al Compas)"
"12195","2nd Rec"
"12198","Rock 'n' Soul Label"
"12203","Night Bird Music"
"12209","Jeronimo-music"
"12227","Tapete Records"
"12228","Q-rious Music"
"12231","MSB Records"
"12233","Auenland Music"
"12240","Lombardo Music"
"12243","TSX"
"12244","Emmuty Records"
"12245","Froug Music"
"12246","Servicelabel"
"12249","Rafi Records"
"12255","BlueStream Records"
"12256","Sungalo Music"
"12258","Elektrozmog Records"
"12261","Marsalis Music"
"12262","Schlagergott"
"12272","ELP Medien"
"12273","Art of Perception"
"12274","KonseQuent"
"12275","Television Records"
"12281","Documents, (Membran Music, Nuova Era Internazionale, The Intense Music)"
"12287","Ignoring Gravity Music"
"12288","Blu Nova"
"12289","Sitzer Records"
"12297","Moro Music"
"12300","mitlachzentrale.com"
"12302","GrooveBusters Records"
"12303","Eagle Records"
"12304","Melo Stripes"
"12305","Lugert"
"12306","Thermic Musik"
"12308","Smitt Records"
"12311","Exile on Mainstream Records"
"12321","Starting Lineup Records"
"12323","Endless Records"
"12324","Kinderkönig"
"12325","NGP Records"
"12328","Emosphere"
"12333","Flesh"
"12334","Plastic Boogie Records"
"12338","Concept Music"
"12339","Around the World"
"12347","Aggro Berlin"
"12349","All Music"
"12352","Perfect.Toy Records"
"12353","Scarabee Records"
"12354","Coda Music"
"12355","Curzweyhl"
"12360","Doublejoe Music"
"12363","Made by WDR"
"12365","EmVau Music"
"12366","Rock Archiv, (Goldon Records, nWog Records)"
"12368","Red Hawk Music"
"12370","Paroli Records"
"12371","Raymond Records"
"12373","Connecting Cultures Records"
"12374","Übersee Records"
"12375","Transparent"
"12377","INEX Music Works"
"12382","Theis Music"
"12383","Dark-Noize-Recordings"
"12386","Intrapop"
"12387","Wemby Records"
"12388","Stimmungszeit Musikverlag & Records"
"12389","Inkanish Records"
"12408","Resopal Schallware"
"12412","Freude am Tanzen"
"12417","Fun Station / Traumsalon Edition"
"12420","TOP:TWENTY"
"12423","Hömmma Records"
"12424","OehmsClassics"
"12426","Babak Music"
"12427","Popup Records (showup records)"
"12432","Moonbootique Recordings"
"12434","ParkerCom Records / PCM Records"
"12437","ReWire"
"12443","Rec Star"
"12444","Wash"
"12445","Toscana"
"12446","Mollwerk"
"12447","Tough Music"
"12449","Foobar Music"
"12450","Silly Spider Vinyl, (Fittipaldi Records, Ssoum Records, Supra Recordings)"
"12451","Gaba Records"
"12456","Avanic Music"
"12458","Das Apartment"
"12460","World in Sound"
"12461","MG-Music-SK"
"12462","Symbioose Music"
"12464","George V Records"
"12465","105 Music"
"12466","Country Roads"
"12468","unGleich"
"12469","Naked Pig Records"
"12470","Come. Again"
"12471","Begatel Records"
"12472","Open Roads"
"12473","Modul8"
"12474","Schotti"
"12475","Excentric Records"
"12476","E-Cutz, (Battle Beatz)"
"12477","Musel Platten"
"12478","Teddy Music"
"12480","Trefoil Edition"
"12481","Planet Groove Music"
"12483","... And More Bears"
"12486","Intendance"
"12488","Splitt Entertainment"
"12490","Snail Records"
"12491","Mulatina Records"
"12492","Leni's Music"
"12493","Snapper"
"12494","Asphalt Tango Records"
"12497","RosSti Records"
"12498","SMS Music"
"12500","Lifeforce Records"
"12501","Piccolo Recordings"
"12503","Revstone Music"
"12505","WIWA Music"
"12506","Metamorph Entertainment"
"12509","Sprout Music"
"12512","MusicArtEmotions"
"12523","Anderle Music Publishing"
"12525","Aroma"
"12532","Rasa Records, (Tea Time Music)"
"12533","Jazz Wax"
"12535","Songhouse Records"
"12536","Arts of Media"
"12538","Propagation Records"
"12539","Justement Music"
"12545","Wagram Music"
"12546","Actes Sud"
"12547","Grau"
"12549","Ember Music"
"12552","Schnitzel Records"
"12553","Raplic.Records"
"12554","Flying Kiwi"
"12556","Killingkilian Records"
"12559","PJR"
"12560","Supreme Chaos Records (Prevision Music)"
"12561","DMD Music"
"12563","Das Hörwerk"
"12566","Unterm Durchschnitt"
"12568","M Factory Music"
"12569","Prophonia"
"12573","Red Rock Production"
"12574","Chica Discos"
"12575","Mamasweed Music"
"12580","newsic"
"12581","Fliesskoma, Beton Kopf Media"
"12583","Chupitos Recx Music"
"12588","One Music Entertainment"
"12590","Schinderwies Productions"
"12594","Swingland Records"
"12596","Hadshot Haheizar"
"12600","FAR Music"
"12605","Inzec Records"
"12615","Mental Madness Recordings"
"12620","Der Meisterbetrieb"
"12623","Bogalusa Records, Kingston Records"
"12626","Sonic-X"
"12640","Orca Records"
"12645","Moss Beach Music"
"12649","Lippe Music"
"12650","Redfield Records"
"12652","tfr music"
"12653","Ambroisie"
"12661","PICAP"
"12668","Soma, Pnuma"
"12671","Divine Art"
"12672","RCD Music Records"
"12673","Contact FM Music"
"12674","250bis Music"
"12675","Loud Beats Recordings"
"12677","Koch Universal Music, (Koch Präsent)"
"12684","Mackie Messer Musik"
"12688","Nova Records Germany"
"12690","Musik für Erwachsene"
"12691","Music and More"
"12692","Leonardo Music"
"12696","Go! Entertainment"
"12704","Feierball Music"
"12706","Begafon Tonträger"
"12708","Hinterland Records"
"12712","Noise Pump"
"12713","Fabrique Records"
"12714","SAM Media"
"12718","MKZWO Records"
"12730","BLUWI"
"12735","Sony BMG Music Entertainment, Spassgesellschaft!"
"12736","Fat Fox"
"12743","Rodeostar Records"
"12747","Port-au-Trance"
"12751","Choice of Music Vision"
"12753","Meda Music"
"12758","Media-Machine-Music"
"12759","El Muto Records"
"12762","Basic Replay"
"12764","Grand Hotel van Cleef Musik"
"12778","New State Recordings"
"12783","Audiophile Edition"
"12784","Soundflat Records"
"12791","Timezone, (Mes Music)"
"12792","Blind Leading the Blind Entertainment"
"12793","..."
"12794","Green Roof Records"
"12795","CenterSky"
"12796","P-Pack Records"
"12797","Santec Music"
"12803","IX Records"
"12810","Plak Music"
"12815","Iris Light"
"12818","Market Square Records"
"12831","Freerange Records"
"12844","Bachatiando"
"12846","West One Music"
"12848","Phantasmagoria"
"12855","Statuette Music"
"12868","New Music"
"12869","Avid Jazz"
"12873","Cello Classics"
"12876","Jeepster Recordings"
"12877","The Leaf Label"
"12885","Ninja Tune Ltd."
"12886","Ntone"
"12887","Big Dada"
"12888","React"
"12892","The Ded Good Music Library"
"12893","Vindauga Music"
"12919","Integrity Music"
"12920","Hosanna Music"
"12932","Far Beyond"
"12938","Lemonade Music"
"12941","Jazz Central Records"
"12942","Jam Central Dance"
"12943","SSP Music"
"12945","Oshama Music"
"12946","Sirius Music"
"12948","Navras Records"
"12963","Jam Today"
"12964","Meta4"
"12968","Terzio"
"12979","Delphian"
"12980","Music Minds"
"12982","Lethal Music"
"13001","British Music Society"
"13003","Shifty Disco"
"13004","Star Harbour"
"13005","Candlelight Records"
"13010","Icestorm"
"13029","Emmanuel Music"
"13031","Prima Records"
"13035","Canzona Music"
"13040","Cloud Valley Music"
"13046","Stick Music"
"13050","Gurpreet Music Bank"
"13056","Damaged Goods"
"13079","Macaskill Music"
"13081","Gorgeous Music"
"13090","WoWo's HaiMaat"
"13099","Electric Stars"
"13103","Energy Dat"
"13105","Sunking Records"
"13106","Pep Music"
"13107","Punk'n Drunk"
"13108","Daquí"
"13112","Fette Bässe Records"
"13115","Phobos Recordings"
"13116","Dubmental Records"
"13117","Submental Records"
"13121","M-Beat"
"13122","Fette Bässe Records"
"13123","Give Records"
"13124","Music Bang Bang"
"13129","Auerbach Tonträger"
"13133","Heights Music"
"13140","Double Dragon Music"
"13160","Music Forever"
"13164","Sony Music TV"
"13171","Silicon Records"
"13174","Livin Legend Records"
"13179","Pale Music International"
"13201","Sony Music TV"
"13223","Edsel Records"
"13225","Mother Earth Records"
"13227","Music Collection International"
"13235","Music Club"
"13237","Harmless"
"13244","Iconic"
"13245","Lifer Music"
"13252","Humppa Records"
"13255","Temp-Records"
"13258","Edition Ohrwurm"
"13262","Haute Areal"
"13263","Laboratory Instinct"
"13266","eXcellent Records, (Deepdive)"
"13275","Cölnspass Musikproduktion"
"13277","UMG"
"13280","Rondokraft"
"13285","Get Physical Music"
"13287","Profil"
"13288","Rockhit Records"
"13292","The Music Plant"
"13298","Aircastel Music"
"13305","Premium Records (Cultural Minority, Hüa Music, In-d Record, Infracom, Esl Music, Nettwerk, Union Sqre, Spinefarm Recors)"
"13307","Cinderella Records"
"13313","Passion Factory Records"
"13314","Laska Records"
"13315","Springstoff"
"13316","Wortfront (TextTon)"
"13317","Dos or Die Records"
"13337","Feel the Rhythm"
"13339","Absolute Sound"
"13340","Little Elephant Records"
"13342","Datapunk"
"13346","Nightclub Records"
"13347","Constantin Entertainment Music"
"13356","Setalight Records"
"13357","Stupid Recordings"
"13360","Nova Tune"
"13366","JaJa Music"
"13367","Zipp Music"
"13372","Jarring Effects"
"13373","Parsiparla"
"13375","Musicoos Records"
"13376","Dancing in the Dark Records"
"13377","BOB"
"13379","TRX Music"
"13391","RNP Records"
"13394","Media 94"
"13399","Dawn Entertainment, (sequenced sonic interferences)"
"13403","Cooltraxx Music Company"
"13406","Essay Recordings"
"13408","Cuepoint Records"
"13410","Entrada Music"
"13415","Sonorama Records"
"13424","A&F Music"
"13427","Lo-End Records"
"13428","Gorillamusic"
"13432","Homeground"
"13437","Sixstein"
"13440","Fick die Biaaatch Rekordz"
"13445","Jubeko Records"
"13447","Jabba Records"
"13454","Hemul Records"
"13461","Tennis Schallplatten"
"13462","Document Records"
"13463","Antonia Media Records"
"13466","Skaro Records"
"13467","Green Heart Music"
"13468","Frankenhit"
"13470","Zerberus Music"
"13479","by4records"
"13481","Offshore Music"
"13500","Phazz-a-delic"
"13510","Ownstar"
"13512","BoogieBop Music"
"13514","Laud Music"
"13517","LaFace Records"
"13518","Miss Behavin' Records"
"13520","Boxer Recordings"
"13522","Essential Music"
"13525","Hörfest"
"13526","19_enja"
"13531","Go Nuts Music"
"13533","ersguterjunge"
"13535","Audiomatique Recordings"
"13541","WPR"
"13546","Non Stop Music Records"
"13548","Silversonic Records"
"13550","Louisville Records"
"13551","Angora Steel"
"13562","TVT RECORDS"
"13566","Bella Unio"
"13605","Major Records"
"13632","SyCo Music"
"13633","Join Us Music"
"13643","AD Music"
"13678","S.A.D. Music"
"13683","DQMusic"
"13688","Blazed Out Music"
"13689","Dimmler Music"
"13690","Etiquette Music"
"13695","Leiternfabrik Schallplatten"
"13701","Music Masters UK"
"13708","Celtic Soul Music"
"13713","Twins Tunes Music"
"13714","Streetworker Records"
"13716","basswerk"
"13730","Siren Music"
"13740","Bad Taste Records"
"13744","Gingl Music"
"13745","Ten Band Music"
"13750","Terrace Recordings"
"13752","Phonector"
"13753","Pinguin Music"
"13759","MiR Music Production"
"13760","B Factory Music"
"13764","Andorfine Records / Attention! Records"
"13767","Bryter Music"
"13776","Cariblue"
"13783","Quam Libet Records"
"13790","CCN Music"
"13792","FD Music"
"13793","Bozz Music"
"13794","DDD Music & Records"
"13795","Lupus Lounge"
"13796","Lichtbringer"
"13797","BBB Music"
"13799","Limited Access Records"
"13800","Luscious Sounds"
"13801","Darkman Records"
"13802","Bob Media (Sonic Revolution)"
"13803","Hi-Mont Records"
"13804","Hi-Hat Records"
"13805","Aurora Music"
"13806","Marien Records"
"13808","UBM Media"
"13809","Gadget Records"
"13810","Digital Vision Media"
"13811","Musik Krause"
"13812","7 Sea Music"
"13816","Resist Music"
"13817","LP Music"
"13818","Hipster Records"
"13819","Ramée"
"13820","Zauberhaus Records"
"13821","MindSound Records"
"13824","Good Time Music"
"13826","ISM"
"13827","Revisited Rec."
"13828","Songlines Recordings"
"13834","Neuklang"
"13841","Sameway Music Records"
"13842","AudioVision Records"
"13844","Tuition"
"13848","Zentimental"
"13854","FBS"
"13855","ci music"
"13857","Stahl Industries"
"13858","Chillball Music"
"13866","Sopot Records"
"13867","Motor Music"
"13868","Centaurus"
"13869","e-m-s"
"13870","SharpToneRecords"
"13874","R'audio"
"13878","Sumo Rex"
